"idx","lidar_tiles","lidar_years","lidar_year_max"
2892,0,"",NA
2893,0,"",NA
2894,0,"",NA
2895,0,"",NA
2896,0,"",NA
2897,0,"",NA
2898,0,"",NA
2899,0,"",NA
2900,0,"",NA
2901,0,"",NA
2902,0,"",NA
2903,0,"",NA
2904,0,"",NA
2905,0,"",NA
2906,0,"",NA
2907,0,"",NA
2908,0,"",NA
2909,0,"",NA
2910,0,"",NA
2911,0,"",NA
2912,0,"",NA
2913,0,"",NA
2914,0,"",NA
2915,0,"",NA
2916,0,"",NA
2917,0,"",NA
2918,0,"",NA
2919,0,"",NA
2920,0,"",NA
2921,0,"",NA
2922,0,"",NA
2923,0,"",NA
2924,0,"",NA
2925,0,"",NA
2926,0,"",NA
2927,0,"",NA
2928,0,"",NA
2929,0,"",NA
2930,0,"",NA
2931,0,"",NA
2932,0,"",NA
2933,0,"",NA
2934,0,"",NA
2935,0,"",NA
2936,0,"",NA
2937,0,"",NA
2938,0,"",NA
2939,0,"",NA
2940,0,"",NA
2941,0,"",NA
2942,0,"",NA
2943,0,"",NA
2944,0,"",NA
2945,0,"",NA
2946,0,"",NA
2947,0,"",NA
2948,0,"",NA
2949,0,"",NA
2950,0,"",NA
2951,0,"",NA
2952,0,"",NA
2953,0,"",NA
2954,0,"",NA
2955,0,"",NA
2956,0,"",NA
2957,0,"",NA
2958,0,"",NA
2959,0,"",NA
2960,0,"",NA
2961,0,"",NA
2962,0,"",NA
2963,0,"",NA
2964,0,"",NA
2965,0,"",NA
2966,0,"",NA
2967,0,"",NA
2968,0,"",NA
2969,0,"",NA
2970,0,"",NA
2971,0,"",NA
2972,0,"",NA
2973,0,"",NA
2974,0,"",NA
2975,0,"",NA
2976,0,"",NA
2977,0,"",NA
2978,0,"",NA
2979,0,"",NA
2980,0,"",NA
2981,0,"",NA
2982,0,"",NA
2983,0,"",NA
2984,0,"",NA
2985,0,"",NA
2986,0,"",NA
2987,0,"",NA
2988,0,"",NA
2989,0,"",NA
2990,0,"",NA
2991,0,"",NA
2992,0,"",NA
2993,0,"",NA
2994,0,"",NA
2995,0,"",NA
2996,0,"",NA
2997,0,"",NA
2998,0,"",NA
2999,0,"",NA
3000,0,"",NA
3001,0,"",NA
3002,0,"",NA
3003,0,"",NA
3004,0,"",NA
3005,0,"",NA
3006,0,"",NA
3007,0,"",NA
3008,0,"",NA
3009,0,"",NA
3010,0,"",NA
3011,0,"",NA
3012,0,"",NA
3013,0,"",NA
3014,0,"",NA
3015,0,"",NA
3016,0,"",NA
3017,0,"",NA
3018,0,"",NA
3019,0,"",NA
3020,0,"",NA
3021,0,"",NA
3022,0,"",NA
3023,0,"",NA
3024,0,"",NA
3025,0,"",NA
3026,0,"",NA
3027,0,"",NA
3028,0,"",NA
3029,0,"",NA
3030,0,"",NA
3031,0,"",NA
3032,0,"",NA
3033,0,"",NA
3034,0,"",NA
3035,0,"",NA
3036,0,"",NA
3037,0,"",NA
3038,0,"",NA
3039,0,"",NA
3040,0,"",NA
3041,0,"",NA
3042,0,"",NA
3043,0,"",NA
3044,0,"",NA
3045,0,"",NA
3046,0,"",NA
3047,0,"",NA
3048,0,"",NA
3049,0,"",NA
3050,0,"",NA
3051,0,"",NA
3052,0,"",NA
3053,0,"",NA
3054,0,"",NA
3055,0,"",NA
3056,0,"",NA
3057,0,"",NA
3058,0,"",NA
3059,0,"",NA
3060,0,"",NA
3061,0,"",NA
3062,0,"",NA
3063,0,"",NA
3064,0,"",NA
3065,0,"",NA
3066,0,"",NA
3067,0,"",NA
3068,0,"",NA
3069,0,"",NA
3070,0,"",NA
3071,0,"",NA
3072,0,"",NA
3073,0,"",NA
3074,0,"",NA
3075,0,"",NA
3076,0,"",NA
3077,0,"",NA
3078,0,"",NA
3079,0,"",NA
3080,0,"",NA
3081,0,"",NA
3082,0,"",NA
3083,0,"",NA
3084,0,"",NA
3085,0,"",NA
3086,0,"",NA
3087,0,"",NA
3088,0,"",NA
3089,0,"",NA
3090,0,"",NA
3091,0,"",NA
3092,0,"",NA
3093,0,"",NA
3094,0,"",NA
3095,0,"",NA
3096,0,"",NA
3097,0,"",NA
3098,0,"",NA
3099,0,"",NA
3100,0,"",NA
3101,0,"",NA
3102,0,"",NA
3103,0,"",NA
3104,0,"",NA
3105,0,"",NA
3106,0,"",NA
3107,0,"",NA
3108,0,"",NA
3109,0,"",NA
3110,0,"",NA
3111,0,"",NA
3112,0,"",NA
3113,0,"",NA
3114,0,"",NA
3115,0,"",NA
3116,0,"",NA
3117,0,"",NA
3118,0,"",NA
3119,0,"",NA
3120,0,"",NA
3121,0,"",NA
3122,0,"",NA
3123,0,"",NA
3124,0,"",NA
3125,0,"",NA
3126,0,"",NA
3127,0,"",NA
3128,0,"",NA
3129,0,"",NA
3130,0,"",NA
3131,0,"",NA
3132,0,"",NA
3133,0,"",NA
3134,0,"",NA
3135,0,"",NA
3136,0,"",NA
3137,0,"",NA
3138,0,"",NA
3139,0,"",NA
3140,0,"",NA
3141,0,"",NA
3142,0,"",NA
3143,0,"",NA
3144,0,"",NA
3145,0,"",NA
3146,0,"",NA
3147,0,"",NA
3148,0,"",NA
3149,0,"",NA
3150,0,"",NA
3151,0,"",NA
3152,0,"",NA
3153,0,"",NA
3154,0,"",NA
3155,0,"",NA
3156,0,"",NA
3157,0,"",NA
3158,0,"",NA
3159,0,"",NA
3160,0,"",NA
3161,0,"",NA
3162,0,"",NA
3163,0,"",NA
3164,0,"",NA
3165,0,"",NA
3166,0,"",NA
3167,0,"",NA
3168,0,"",NA
3169,0,"",NA
3170,0,"",NA
3171,0,"",NA
3172,0,"",NA
3173,0,"",NA
3174,0,"",NA
3175,0,"",NA
3176,0,"",NA
3177,0,"",NA
3178,0,"",NA
3179,0,"",NA
3180,0,"",NA
3181,0,"",NA
3182,0,"",NA
3183,0,"",NA
3184,0,"",NA
3185,0,"",NA
3186,0,"",NA
3187,0,"",NA
3188,0,"",NA
3189,0,"",NA
3190,0,"",NA
3191,0,"",NA
3192,0,"",NA
3193,0,"",NA
3194,0,"",NA
3195,0,"",NA
3196,0,"",NA
3197,0,"",NA
3198,0,"",NA
3199,0,"",NA
3200,0,"",NA
3201,0,"",NA
3202,0,"",NA
3203,0,"",NA
3204,0,"",NA
3205,0,"",NA
3206,0,"",NA
3207,0,"",NA
3208,0,"",NA
3209,0,"",NA
3210,0,"",NA
3211,0,"",NA
3212,0,"",NA
3213,0,"",NA
3214,0,"",NA
3215,0,"",NA
3216,0,"",NA
3217,0,"",NA
3218,0,"",NA
3219,0,"",NA
3220,0,"",NA
3221,0,"",NA
3222,0,"",NA
3223,0,"",NA
3224,0,"",NA
3225,0,"",NA
3226,0,"",NA
3227,0,"",NA
3228,0,"",NA
3229,0,"",NA
3230,0,"",NA
3231,0,"",NA
3232,0,"",NA
3233,0,"",NA
3234,0,"",NA
3235,0,"",NA
3236,0,"",NA
3237,0,"",NA
3238,0,"",NA
3239,0,"",NA
3240,0,"",NA
3241,0,"",NA
3242,0,"",NA
3243,0,"",NA
3244,0,"",NA
3245,0,"",NA
3246,0,"",NA
3247,0,"",NA
3248,0,"",NA
3249,0,"",NA
3250,0,"",NA
3251,0,"",NA
3252,0,"",NA
3253,0,"",NA
3254,0,"",NA
3255,0,"",NA
3256,0,"",NA
3257,0,"",NA
3258,0,"",NA
3259,0,"",NA
3260,0,"",NA
3261,0,"",NA
3262,0,"",NA
3263,0,"",NA
3264,0,"",NA
3265,0,"",NA
3266,0,"",NA
3267,0,"",NA
3268,0,"",NA
3269,0,"",NA
3270,0,"",NA
3271,0,"",NA
3272,0,"",NA
3273,0,"",NA
3274,0,"",NA
3275,0,"",NA
3276,0,"",NA
3277,0,"",NA
3278,0,"",NA
3279,0,"",NA
3280,0,"",NA
3281,0,"",NA
3282,0,"",NA
3283,0,"",NA
3284,0,"",NA
3285,0,"",NA
3286,0,"",NA
3287,0,"",NA
3288,0,"",NA
3289,0,"",NA
3290,0,"",NA
3291,0,"",NA
3292,0,"",NA
3293,0,"",NA
3294,0,"",NA
3295,0,"",NA
3296,0,"",NA
3297,0,"",NA
3298,0,"",NA
3299,0,"",NA
3300,0,"",NA
3301,0,"",NA
3302,0,"",NA
3303,0,"",NA
3304,0,"",NA
3305,0,"",NA
3306,0,"",NA
3307,0,"",NA
3308,0,"",NA
3309,0,"",NA
3310,0,"",NA
3311,0,"",NA
3312,0,"",NA
3313,0,"",NA
3314,0,"",NA
3315,0,"",NA
3316,0,"",NA
3317,0,"",NA
3318,0,"",NA
3319,0,"",NA
3320,0,"",NA
3321,0,"",NA
3322,0,"",NA
3323,0,"",NA
3324,0,"",NA
3325,0,"",NA
3326,0,"",NA
3327,0,"",NA
3328,0,"",NA
3329,0,"",NA
3330,0,"",NA
3331,0,"",NA
3332,0,"",NA
3333,0,"",NA
3334,0,"",NA
3335,0,"",NA
3336,0,"",NA
3337,0,"",NA
3338,0,"",NA
3339,0,"",NA
3340,0,"",NA
3341,0,"",NA
3342,0,"",NA
3343,0,"",NA
3344,0,"",NA
3345,0,"",NA
3346,0,"",NA
3347,0,"",NA
3348,0,"",NA
3349,0,"",NA
3350,0,"",NA
3351,0,"",NA
3352,0,"",NA
3353,0,"",NA
3354,0,"",NA
3355,0,"",NA
3356,0,"",NA
3357,0,"",NA
3358,0,"",NA
3359,0,"",NA
3360,0,"",NA
3361,0,"",NA
3362,0,"",NA
3363,0,"",NA
3364,0,"",NA
3365,0,"",NA
3366,0,"",NA
3367,0,"",NA
3368,0,"",NA
3369,0,"",NA
3370,0,"",NA
3371,0,"",NA
3372,0,"",NA
3373,0,"",NA
3374,0,"",NA
3375,0,"",NA
3376,0,"",NA
3377,0,"",NA
3378,0,"",NA
3379,0,"",NA
3380,0,"",NA
3381,0,"",NA
3382,0,"",NA
3383,0,"",NA
3384,0,"",NA
3385,0,"",NA
3386,0,"",NA
3387,0,"",NA
3388,0,"",NA
3389,0,"",NA
3390,0,"",NA
3391,0,"",NA
3392,0,"",NA
3393,0,"",NA
3394,0,"",NA
3395,0,"",NA
3396,0,"",NA
3397,0,"",NA
3398,0,"",NA
3399,0,"",NA
3400,0,"",NA
3401,0,"",NA
3402,0,"",NA
3403,0,"",NA
3404,0,"",NA
3405,0,"",NA
3406,0,"",NA
3407,0,"",NA
3408,0,"",NA
3409,0,"",NA
3410,0,"",NA
3411,0,"",NA
3412,0,"",NA
3413,0,"",NA
3414,0,"",NA
3415,0,"",NA
3416,0,"",NA
3417,0,"",NA
3418,0,"",NA
3419,0,"",NA
3420,0,"",NA
3421,0,"",NA
3422,0,"",NA
3423,0,"",NA
3424,0,"",NA
3425,0,"",NA
3426,0,"",NA
3427,0,"",NA
3428,0,"",NA
3429,0,"",NA
3430,0,"",NA
3431,0,"",NA
3432,0,"",NA
3433,0,"",NA
3434,0,"",NA
3435,0,"",NA
3436,0,"",NA
3437,0,"",NA
3438,0,"",NA
3439,0,"",NA
3440,0,"",NA
3441,0,"",NA
3442,0,"",NA
3443,0,"",NA
3444,0,"",NA
3445,0,"",NA
3446,0,"",NA
3447,0,"",NA
3448,0,"",NA
3449,0,"",NA
3450,0,"",NA
3451,0,"",NA
3452,0,"",NA
3453,0,"",NA
3454,0,"",NA
3455,0,"",NA
3456,0,"",NA
3457,0,"",NA
3458,0,"",NA
3459,0,"",NA
3460,0,"",NA
3461,0,"",NA
3462,0,"",NA
3463,0,"",NA
3464,0,"",NA
3465,0,"",NA
3466,0,"",NA
3467,0,"",NA
3468,0,"",NA
3469,0,"",NA
3470,0,"",NA
3471,0,"",NA
3472,0,"",NA
3473,0,"",NA
3474,0,"",NA
3475,0,"",NA
3476,0,"",NA
3477,0,"",NA
3478,0,"",NA
3479,0,"",NA
3480,0,"",NA
3481,0,"",NA
3482,0,"",NA
3483,0,"",NA
3484,0,"",NA
3485,0,"",NA
3486,0,"",NA
3487,0,"",NA
3488,0,"",NA
3489,0,"",NA
3490,0,"",NA
3491,0,"",NA
3492,0,"",NA
3493,0,"",NA
3494,0,"",NA
3495,0,"",NA
3496,0,"",NA
3497,0,"",NA
3498,0,"",NA
3499,0,"",NA
3500,0,"",NA
3501,0,"",NA
3502,0,"",NA
3503,0,"",NA
3504,0,"",NA
3505,0,"",NA
3506,0,"",NA
3507,0,"",NA
3508,0,"",NA
3509,0,"",NA
3510,0,"",NA
3511,0,"",NA
3512,0,"",NA
3513,0,"",NA
3514,0,"",NA
3515,0,"",NA
3516,0,"",NA
3517,0,"",NA
3518,0,"",NA
3519,0,"",NA
3520,0,"",NA
3521,0,"",NA
3522,0,"",NA
3523,0,"",NA
3524,0,"",NA
3525,0,"",NA
3526,0,"",NA
3527,0,"",NA
3528,0,"",NA
3529,0,"",NA
3530,0,"",NA
3531,0,"",NA
3532,0,"",NA
3533,0,"",NA
3534,0,"",NA
3535,0,"",NA
3536,0,"",NA
3537,0,"",NA
3538,0,"",NA
3539,0,"",NA
3540,0,"",NA
3541,0,"",NA
3542,0,"",NA
3543,0,"",NA
3544,0,"",NA
3545,0,"",NA
3546,0,"",NA
3547,0,"",NA
3548,0,"",NA
3549,0,"",NA
3550,0,"",NA
3551,0,"",NA
3552,0,"",NA
3553,0,"",NA
3554,0,"",NA
3555,0,"",NA
3556,0,"",NA
3557,0,"",NA
3558,0,"",NA
3559,0,"",NA
3560,0,"",NA
3561,0,"",NA
3562,0,"",NA
3563,0,"",NA
3564,0,"",NA
3565,0,"",NA
3566,0,"",NA
3567,0,"",NA
3568,0,"",NA
3569,0,"",NA
3570,0,"",NA
3571,0,"",NA
3572,0,"",NA
3573,0,"",NA
3574,0,"",NA
3575,0,"",NA
3576,0,"",NA
3577,0,"",NA
3578,0,"",NA
3579,0,"",NA
3580,0,"",NA
3581,0,"",NA
3582,0,"",NA
3583,0,"",NA
3584,0,"",NA
3585,0,"",NA
3586,0,"",NA
3587,0,"",NA
3588,0,"",NA
3589,0,"",NA
3590,0,"",NA
3591,0,"",NA
3592,0,"",NA
3593,0,"",NA
3594,0,"",NA
3595,0,"",NA
3596,0,"",NA
3597,0,"",NA
3598,0,"",NA
3599,0,"",NA
3600,0,"",NA
3601,0,"",NA
3602,0,"",NA
3603,0,"",NA
3604,0,"",NA
3605,0,"",NA
3606,0,"",NA
3607,0,"",NA
3608,0,"",NA
3609,0,"",NA
3610,0,"",NA
3611,0,"",NA
3612,0,"",NA
3613,0,"",NA
3614,0,"",NA
3615,0,"",NA
3616,0,"",NA
3617,0,"",NA
3618,0,"",NA
3619,0,"",NA
3620,0,"",NA
3621,0,"",NA
3622,0,"",NA
3623,0,"",NA
3624,0,"",NA
3625,0,"",NA
3626,0,"",NA
3627,0,"",NA
3628,0,"",NA
3629,0,"",NA
3630,0,"",NA
3631,0,"",NA
3632,0,"",NA
3633,0,"",NA
3634,0,"",NA
3635,0,"",NA
3636,0,"",NA
3637,0,"",NA
3638,0,"",NA
3639,0,"",NA
3640,0,"",NA
3641,0,"",NA
3642,0,"",NA
3643,0,"",NA
3644,0,"",NA
3645,0,"",NA
3646,0,"",NA
3647,0,"",NA
3648,0,"",NA
3649,0,"",NA
3650,0,"",NA
3651,0,"",NA
3652,0,"",NA
3653,0,"",NA
3654,0,"",NA
3655,0,"",NA
3656,0,"",NA
3657,0,"",NA
3658,0,"",NA
3659,0,"",NA
3660,0,"",NA
3661,0,"",NA
3662,0,"",NA
3663,0,"",NA
3664,0,"",NA
3665,0,"",NA
3666,0,"",NA
3667,0,"",NA
3668,0,"",NA
3669,0,"",NA
3670,0,"",NA
3671,0,"",NA
3672,0,"",NA
3673,0,"",NA
3674,0,"",NA
3675,0,"",NA
3676,0,"",NA
3677,0,"",NA
3678,0,"",NA
3679,0,"",NA
3680,0,"",NA
3681,0,"",NA
3682,0,"",NA
3683,0,"",NA
3684,0,"",NA
3685,0,"",NA
3686,0,"",NA
3687,0,"",NA
3688,0,"",NA
3689,0,"",NA
3690,0,"",NA
3691,0,"",NA
3692,0,"",NA
3693,0,"",NA
3694,0,"",NA
3695,0,"",NA
3696,0,"",NA
3697,0,"",NA
3698,0,"",NA
3699,0,"",NA
3700,0,"",NA
3701,0,"",NA
3702,0,"",NA
3703,0,"",NA
3704,0,"",NA
3705,0,"",NA
3706,0,"",NA
3707,0,"",NA
3708,0,"",NA
3709,0,"",NA
3710,0,"",NA
3711,0,"",NA
3712,0,"",NA
3713,0,"",NA
3714,0,"",NA
3715,0,"",NA
3716,0,"",NA
3717,0,"",NA
3718,0,"",NA
3719,0,"",NA
3720,0,"",NA
3721,0,"",NA
3722,0,"",NA
3723,0,"",NA
3724,0,"",NA
3725,0,"",NA
3726,0,"",NA
3727,0,"",NA
3728,0,"",NA
3729,0,"",NA
3730,0,"",NA
3731,0,"",NA
3732,0,"",NA
3733,0,"",NA
3734,0,"",NA
3735,0,"",NA
3736,0,"",NA
3737,0,"",NA
3738,0,"",NA
3739,0,"",NA
3740,0,"",NA
3741,0,"",NA
3742,0,"",NA
3743,0,"",NA
3744,0,"",NA
3745,0,"",NA
3746,0,"",NA
3747,0,"",NA
3748,0,"",NA
3749,0,"",NA
3750,0,"",NA
3751,0,"",NA
3752,0,"",NA
3753,0,"",NA
3754,0,"",NA
3755,0,"",NA
3756,0,"",NA
3757,0,"",NA
3758,0,"",NA
3759,0,"",NA
3760,0,"",NA
3761,0,"",NA
3762,0,"",NA
3763,0,"",NA
3764,0,"",NA
3765,0,"",NA
3766,0,"",NA
3767,0,"",NA
3768,0,"",NA
3769,0,"",NA
3770,0,"",NA
3771,0,"",NA
3772,0,"",NA
3773,0,"",NA
3774,0,"",NA
3775,0,"",NA
3776,0,"",NA
3777,0,"",NA
3778,0,"",NA
3779,0,"",NA
3780,0,"",NA
3781,0,"",NA
3782,0,"",NA
3783,0,"",NA
3784,0,"",NA
3785,0,"",NA
3786,0,"",NA
3787,0,"",NA
3788,0,"",NA
3789,0,"",NA
3790,0,"",NA
3791,0,"",NA
3792,0,"",NA
3793,0,"",NA
3794,0,"",NA
3795,0,"",NA
3796,0,"",NA
3797,0,"",NA
3798,0,"",NA
3799,0,"",NA
3800,0,"",NA
3801,0,"",NA
3802,0,"",NA
3803,0,"",NA
3804,0,"",NA
3805,0,"",NA
3806,0,"",NA
3807,0,"",NA
3808,0,"",NA
3809,0,"",NA
3810,0,"",NA
3811,0,"",NA
3812,0,"",NA
3813,0,"",NA
3814,0,"",NA
3815,0,"",NA
3816,0,"",NA
3817,0,"",NA
3818,0,"",NA
3819,0,"",NA
3820,0,"",NA
3821,0,"",NA
3822,0,"",NA
3823,0,"",NA
3824,0,"",NA
3825,0,"",NA
3826,0,"",NA
3827,0,"",NA
3828,0,"",NA
3829,0,"",NA
3830,0,"",NA
3831,0,"",NA
3832,0,"",NA
3833,0,"",NA
3834,0,"",NA
3835,0,"",NA
3836,0,"",NA
3837,0,"",NA
3838,0,"",NA
3839,0,"",NA
3840,0,"",NA
3841,0,"",NA
3842,0,"",NA
3843,0,"",NA
3844,0,"",NA
3845,0,"",NA
3846,0,"",NA
3847,0,"",NA
3848,0,"",NA
3849,0,"",NA
3850,0,"",NA
3851,0,"",NA
3852,0,"",NA
3853,0,"",NA
3854,0,"",NA
3855,0,"",NA
3856,0,"",NA
3857,0,"",NA
3858,0,"",NA
3859,0,"",NA
3860,0,"",NA
3861,0,"",NA
3862,0,"",NA
3863,0,"",NA
3864,0,"",NA
3865,0,"",NA
3866,0,"",NA
3867,0,"",NA
3868,0,"",NA
3869,0,"",NA
3870,0,"",NA
3871,0,"",NA
3872,0,"",NA
3873,0,"",NA
3874,0,"",NA
3875,0,"",NA
3876,0,"",NA
3877,0,"",NA
3878,0,"",NA
3879,0,"",NA
3880,0,"",NA
3881,0,"",NA
3882,0,"",NA
3883,0,"",NA
3884,0,"",NA
3885,0,"",NA
3886,0,"",NA
3887,0,"",NA
3888,0,"",NA
3889,0,"",NA
3890,0,"",NA
3891,0,"",NA
3892,0,"",NA
3893,0,"",NA
3894,0,"",NA
3895,0,"",NA
3896,0,"",NA
3897,0,"",NA
3898,0,"",NA
3899,0,"",NA
3900,0,"",NA
3901,0,"",NA
3902,0,"",NA
3903,0,"",NA
3904,0,"",NA
3905,0,"",NA
3906,0,"",NA
3907,0,"",NA
3908,0,"",NA
3909,0,"",NA
3910,0,"",NA
3911,0,"",NA
3912,0,"",NA
3913,0,"",NA
3914,0,"",NA
3915,0,"",NA
3916,0,"",NA
3917,0,"",NA
3918,0,"",NA
3919,0,"",NA
3920,0,"",NA
3921,0,"",NA
3922,0,"",NA
3923,0,"",NA
3924,0,"",NA
3925,0,"",NA
3926,0,"",NA
3927,0,"",NA
3928,0,"",NA
3929,0,"",NA
3930,0,"",NA
3931,0,"",NA
3932,0,"",NA
3933,0,"",NA
3934,0,"",NA
3935,0,"",NA
3936,0,"",NA
3937,0,"",NA
3938,0,"",NA
3939,0,"",NA
3940,0,"",NA
3941,0,"",NA
3942,0,"",NA
3943,0,"",NA
3944,0,"",NA
3945,0,"",NA
3946,0,"",NA
3947,0,"",NA
3948,0,"",NA
3949,0,"",NA
3950,0,"",NA
3951,0,"",NA
3952,0,"",NA
3953,0,"",NA
3954,0,"",NA
3955,0,"",NA
3956,0,"",NA
3957,0,"",NA
3958,0,"",NA
3959,0,"",NA
3960,0,"",NA
3961,0,"",NA
3962,0,"",NA
3963,0,"",NA
3964,0,"",NA
3965,0,"",NA
3966,0,"",NA
3967,0,"",NA
3968,0,"",NA
3969,0,"",NA
3970,0,"",NA
3971,0,"",NA
3972,0,"",NA
3973,0,"",NA
3974,0,"",NA
3975,0,"",NA
3976,0,"",NA
3977,0,"",NA
3978,0,"",NA
3979,0,"",NA
3980,0,"",NA
3981,0,"",NA
3982,0,"",NA
3983,0,"",NA
3984,0,"",NA
3985,0,"",NA
3986,0,"",NA
3987,0,"",NA
3988,0,"",NA
3989,0,"",NA
3990,0,"",NA
3991,0,"",NA
3992,0,"",NA
3993,0,"",NA
3994,0,"",NA
3995,0,"",NA
3996,0,"",NA
3997,0,"",NA
3998,0,"",NA
3999,0,"",NA
4000,0,"",NA
4001,0,"",NA
4002,0,"",NA
4003,0,"",NA
4004,0,"",NA
4005,0,"",NA
4006,0,"",NA
4007,0,"",NA
4008,0,"",NA
4009,0,"",NA
4010,0,"",NA
4011,0,"",NA
4012,0,"",NA
4013,0,"",NA
4014,0,"",NA
4015,0,"",NA
4016,0,"",NA
4017,0,"",NA
4018,0,"",NA
4019,0,"",NA
4020,0,"",NA
4021,0,"",NA
4022,0,"",NA
4023,0,"",NA
4024,0,"",NA
4025,0,"",NA
4026,0,"",NA
4027,0,"",NA
4028,0,"",NA
4029,0,"",NA
4030,0,"",NA
4031,0,"",NA
4032,0,"",NA
4033,0,"",NA
4034,0,"",NA
4035,0,"",NA
4036,0,"",NA
4037,0,"",NA
4038,0,"",NA
4039,0,"",NA
4040,0,"",NA
4041,0,"",NA
4042,0,"",NA
4043,0,"",NA
4044,0,"",NA
4045,0,"",NA
4046,0,"",NA
4047,0,"",NA
4048,0,"",NA
4049,0,"",NA
4050,0,"",NA
4051,0,"",NA
4052,0,"",NA
4053,0,"",NA
4054,0,"",NA
4055,0,"",NA
4056,0,"",NA
4057,0,"",NA
4058,0,"",NA
4059,0,"",NA
4060,0,"",NA
4061,0,"",NA
4062,0,"",NA
4063,0,"",NA
4064,0,"",NA
4065,0,"",NA
4066,0,"",NA
4067,0,"",NA
4068,0,"",NA
4069,0,"",NA
4070,0,"",NA
4071,0,"",NA
4072,0,"",NA
4073,0,"",NA
4074,0,"",NA
4075,0,"",NA
4076,0,"",NA
4077,0,"",NA
4078,0,"",NA
4079,0,"",NA
4080,0,"",NA
4081,0,"",NA
4082,0,"",NA
4083,0,"",NA
4084,0,"",NA
4085,0,"",NA
4086,0,"",NA
4087,0,"",NA
4088,0,"",NA
4089,0,"",NA
4090,0,"",NA
4091,0,"",NA
4092,0,"",NA
4093,0,"",NA
4094,0,"",NA
4095,0,"",NA
4096,0,"",NA
4097,0,"",NA
4098,0,"",NA
4099,0,"",NA
4100,0,"",NA
4101,0,"",NA
4102,0,"",NA
4103,0,"",NA
4104,0,"",NA
4105,0,"",NA
4106,0,"",NA
4107,0,"",NA
4108,0,"",NA
4109,0,"",NA
4110,0,"",NA
4111,0,"",NA
4112,0,"",NA
4113,0,"",NA
4114,0,"",NA
4115,0,"",NA
4116,0,"",NA
4117,0,"",NA
4118,0,"",NA
4119,0,"",NA
4120,0,"",NA
4121,0,"",NA
4122,0,"",NA
4123,0,"",NA
4124,0,"",NA
4125,0,"",NA
4126,0,"",NA
4127,0,"",NA
4128,0,"",NA
4129,0,"",NA
4130,0,"",NA
4131,0,"",NA
4132,0,"",NA
4133,0,"",NA
4134,0,"",NA
4135,0,"",NA
4136,0,"",NA
4137,0,"",NA
4138,0,"",NA
4139,0,"",NA
4140,0,"",NA
4141,0,"",NA
4142,0,"",NA
4143,0,"",NA
4144,0,"",NA
4145,0,"",NA
4146,0,"",NA
4147,0,"",NA
4148,0,"",NA
4149,0,"",NA
4150,0,"",NA
4151,0,"",NA
4152,0,"",NA
4153,0,"",NA
4154,0,"",NA
4155,0,"",NA
4156,0,"",NA
4157,0,"",NA
4158,0,"",NA
4159,0,"",NA
4160,0,"",NA
4161,0,"",NA
4162,0,"",NA
4163,0,"",NA
4164,0,"",NA
4165,0,"",NA
4166,0,"",NA
4167,0,"",NA
4168,0,"",NA
4169,0,"",NA
4170,0,"",NA
4171,0,"",NA
4172,0,"",NA
4173,0,"",NA
4174,0,"",NA
4175,0,"",NA
4176,0,"",NA
4177,0,"",NA
4178,0,"",NA
4179,0,"",NA
4180,0,"",NA
4181,0,"",NA
4182,0,"",NA
4183,0,"",NA
4184,0,"",NA
4185,0,"",NA
4186,0,"",NA
4187,0,"",NA
4188,0,"",NA
4189,0,"",NA
4190,0,"",NA
4191,0,"",NA
4192,0,"",NA
4193,0,"",NA
4194,0,"",NA
4195,0,"",NA
4196,0,"",NA
4197,0,"",NA
4198,0,"",NA
4199,0,"",NA
4200,0,"",NA
4201,0,"",NA
4202,0,"",NA
4203,0,"",NA
4204,0,"",NA
4205,0,"",NA
4206,0,"",NA
4207,0,"",NA
4208,0,"",NA
4209,0,"",NA
4210,0,"",NA
4211,0,"",NA
4212,0,"",NA
4213,0,"",NA
4214,0,"",NA
4215,0,"",NA
4216,0,"",NA
4217,0,"",NA
4218,0,"",NA
4219,0,"",NA
4220,0,"",NA
4221,0,"",NA
4222,0,"",NA
4223,0,"",NA
4224,0,"",NA
4225,0,"",NA
4226,0,"",NA
4227,0,"",NA
4228,0,"",NA
4229,0,"",NA
4230,0,"",NA
4231,0,"",NA
4232,0,"",NA
4233,0,"",NA
4234,0,"",NA
4235,0,"",NA
4236,0,"",NA
4237,0,"",NA
4238,0,"",NA
4239,0,"",NA
4240,0,"",NA
4241,0,"",NA
4242,0,"",NA
4243,0,"",NA
4244,0,"",NA
4245,0,"",NA
4246,0,"",NA
4247,0,"",NA
4248,0,"",NA
4249,0,"",NA
4250,0,"",NA
4251,0,"",NA
4252,0,"",NA
4253,0,"",NA
4254,0,"",NA
4255,0,"",NA
4256,0,"",NA
4257,0,"",NA
4258,0,"",NA
4259,0,"",NA
4260,0,"",NA
4261,0,"",NA
4262,0,"",NA
4263,0,"",NA
4264,0,"",NA
4265,0,"",NA
4266,0,"",NA
4267,0,"",NA
4268,0,"",NA
4269,0,"",NA
4270,0,"",NA
4271,0,"",NA
4272,0,"",NA
4273,0,"",NA
4274,0,"",NA
4275,0,"",NA
4276,0,"",NA
4277,0,"",NA
4278,0,"",NA
4279,0,"",NA
4280,0,"",NA
4281,0,"",NA
4282,0,"",NA
4283,0,"",NA
4284,0,"",NA
4285,0,"",NA
4286,0,"",NA
4287,0,"",NA
4288,0,"",NA
